Data	Pheno_1	Pheno_2	Pheno_3	UNIQID	Colors_1	Colors_2	Colors_3	Family_CG	Order_2	Order_1	Order
HapMap	TSI	EUR	HapMap	NA20778	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20783	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20785	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20786	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20787	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20790	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20792	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20538	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20539	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20540	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20798	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20799	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20800	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20801	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20802	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20803	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20804	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20805	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20806	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20807	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20808	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20809	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20810	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20811	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20812	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20813	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20815	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20816	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20818	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20819	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20826	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20828	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20503	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20507	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20513	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20514	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20526	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20532	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20533	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20536	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20537	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20814	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20797	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20795	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20796	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	CEU	EUR	HapMap	NA12146	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10846	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12145	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12239	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10847	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12144	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07019	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA06994	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07000	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07048	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA06993	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA06985	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA06991	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07034	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07055	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10851	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12056	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12057	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07357	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07345	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07348	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10857	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12043	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12044	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11881	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11882	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10859	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11839	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11840	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10854	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10856	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11831	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11832	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10855	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11829	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11830	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12707	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12716	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12717	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10860	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11994	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11995	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10861	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07029	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07022	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07056	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12234	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10863	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10830	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12155	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12156	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10831	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12154	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12236	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10835	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12248	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12249	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10838	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12005	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12006	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10839	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12003	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12004	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12750	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12751	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12740	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12752	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12762	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12763	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12753	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12760	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12761	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12801	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12814	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12815	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12802	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12812	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12813	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12864	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12874	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12875	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12865	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12872	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11992	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11993	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12264	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12878	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12329	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA06984	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA06989	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12335	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12342	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12343	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12336	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12340	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12341	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12058	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10850	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07349	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07347	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07346	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12045	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10852	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10853	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11843	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12375	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12546	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12489	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12376	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12383	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12399	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12400	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12386	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12485	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12413	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12414	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12718	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12708	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10865	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11893	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11894	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10864	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11891	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11892	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10837	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12274	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12275	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10836	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12272	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12273	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12286	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12287	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10840	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12282	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12283	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10842	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11919	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11920	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10843	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11917	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11918	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA10845	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11930	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA11931	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12739	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12748	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12749	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12766	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12777	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12778	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12767	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12775	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12776	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12817	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12829	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12830	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12818	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12827	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12828	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12842	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12843	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12832	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12877	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12889	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12890	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12344	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12347	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12348	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA06995	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA06986	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07045	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA06997	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07435	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07037	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07051	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07031	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA07014	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12892	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12873	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HapMap	CEU	EUR	HapMap	NA12891	#1F78B4	#4DAF4A	blue	Fam	30_EUR	30_CEU	20
HGDP	French	EUR	HGDP	HGDP00512	#F781BF	#4DAF4A	red	Fam	30_EUR	32_French	21
HGDP	French	EUR	HGDP	HGDP00511	#F781BF	#4DAF4A	red	Fam	30_EUR	32_French	21
HGDP	French	EUR	HGDP	HGDP00516	#F781BF	#4DAF4A	red	Fam	30_EUR	32_French	21
HGDP	French	EUR	HGDP	HGDP00517	#F781BF	#4DAF4A	red	Fam	30_EUR	32_French	21
HGDP	French	EUR	HGDP	HGDP00518	#F781BF	#4DAF4A	red	Fam	30_EUR	32_French	21
HGDP	French	EUR	HGDP	HGDP00519	#F781BF	#4DAF4A	red	Fam	30_EUR	32_French	21
HGDP	French	EUR	HGDP	HGDP00520	#F781BF	#4DAF4A	red	Fam	30_EUR	32_French	21
HGDP	French	EUR	HGDP	HGDP00521	#F781BF	#4DAF4A	red	Fam	30_EUR	32_French	21
HGDP	French	EUR	HGDP	HGDP00522	#F781BF	#4DAF4A	red	Fam	30_EUR	32_French	21
HGDP	French	EUR	HGDP	HGDP00523	#F781BF	#4DAF4A	red	Fam	30_EUR	32_French	21
HGDP	French	EUR	HGDP	HGDP00524	#F781BF	#4DAF4A	red	Fam	30_EUR	32_French	21
